scene,traj_id,method,matched_progress,collision_at_matched_progress,min_clearance_at_matched_progress,distance_normalized_infraction_ratio_at_matched_progress
281bc17764,22,Ours (ESDF),0.5249204816787038,0.0,0.03080116331577301,0.0
281bc17764,22,Ours (Semantic ESDF),0.5249204816787038,0.0,0.1223691713809967,0.0
281bc17764,23,SaferSplat,1.026167505934616,0.0,0.027653170078992845,0.0
281bc17764,23,Ours (ESDF),1.026167505934616,0.0,0.03437171995639801,0.0
281bc17764,23,Ours (Semantic ESDF),1.026167505934616,0.0,0.03437171995639801,0.0
281bc17764,24,SaferSplat,0.05055356870817605,0.0,0.1450791072845459,0.0
281bc17764,24,Ours (ESDF),0.05055356870817605,0.0,0.14667001485824585,0.0
281bc17764,24,Ours (Semantic ESDF),0.05055356870817605,0.0,0.14667001485824585,0.0
281bc17764,25,SaferSplat,8.664992834469385e-08,0.0,0.18015408635139465,
281bc17764,25,Ours (ESDF),8.664992834469385e-08,0.0,0.18015408635139465,0.0
281bc17764,25,Ours (Semantic ESDF),8.664992834469385e-08,0.0,0.18015408635139465,0.0
281bc17764,26,SaferSplat,0.15816468288804517,0.0,0.03245977431535721,0.0
281bc17764,26,Ours (ESDF),0.15816468288804517,0.0,0.1589389008283615,0.0
281bc17764,26,Ours (Semantic ESDF),0.15816468288804517,0.0,0.1589389008283615,0.0
281bc17764,27,SaferSplat,0.39720706060357314,0.0,0.02643422156572342,0.0
281bc17764,27,Ours (ESDF),0.39720706060357314,0.0,0.041426160633563996,0.0
281bc17764,27,Ours (Semantic ESDF),0.39720706060357314,0.0,0.03514593213796616,0.0
281bc17764,28,SaferSplat,0.0004824303432809943,0.0,0.18103601157665253,0.0
281bc17764,28,Ours (ESDF),0.0004824303432809943,0.0,0.1807221782207489,0.0
281bc17764,28,Ours (Semantic ESDF),0.0004824303432809943,0.0,0.1807221782207489,0.0
281bc17764,29,SaferSplat,0.924059453763678,0.0,0.04101355493068695,0.0
281bc17764,29,Ours (ESDF),0.924059453763678,0.0,0.03326879560947418,0.0
281bc17764,29,Ours (Semantic ESDF),0.924059453763678,0.0,0.03326879560947418,0.0
281bc17764,30,SaferSplat,0.25986817044706284,0.0,0.14530342936515808,0.0
281bc17764,30,Ours (ESDF),0.25986817044706284,0.0,0.12399286150932312,0.0
281bc17764,30,Ours (Semantic ESDF),0.25986817044706284,0.0,0.12399286150932312,0.0
281bc17764,31,SaferSplat,0.3369597019585484,1.0,-0.014241366386413573,0.04956264672275266
281bc17764,31,Ours (ESDF),0.3369597019585484,1.0,-0.009594714939594268,0.06137262143603252
281bc17764,31,Ours (Semantic ESDF),0.3369597019585484,1.0,-0.009592533782124518,0.061372003833785334
281bc17764,32,SaferSplat,0.26934507311139155,0.0,0.16944366812705994,0.0
281bc17764,32,Ours (ESDF),0.26934507311139155,0.0,0.17421621203422546,0.0
281bc17764,32,Ours (Semantic ESDF),0.26934507311139155,0.0,0.17421621203422546,0.0
281bc17764,33,SaferSplat,0.18343750558013383,0.0,0.19690348327159882,0.0
281bc17764,33,Ours (ESDF),0.18343750558013383,0.0,0.15109941482543945,0.0
281bc17764,33,Ours (Semantic ESDF),0.18343750558013383,0.0,0.15109941482543945,0.0
281bc17764,34,SaferSplat,4.340747524821318e-08,0.0,0.18090304851531983,
281bc17764,34,Ours (ESDF),4.340747524821318e-08,0.0,0.18062254905700684,0.0
281bc17764,34,Ours (Semantic ESDF),4.340747524821318e-08,0.0,0.18062254905700684,0.0
281bc17764,35,SaferSplat,0.9420465080367151,0.0,0.0396500837802887,0.0
281bc17764,35,Ours (ESDF),0.9420465080367151,0.0,0.028038957417011262,0.0
281bc17764,35,Ours (Semantic ESDF),0.9420465080367151,0.0,0.028038957417011262,0.0
281bc17764,36,SaferSplat,0.08157797227875645,0.0,0.14390422523021698,0.0
281bc17764,36,Ours (ESDF),0.08157797227875645,0.0,0.1502958846092224,0.0
281bc17764,36,Ours (Semantic ESDF),0.08157797227875645,0.0,0.1502958846092224,0.0
281bc17764,37,SaferSplat,7.353523495377182e-09,0.0,0.17006711781024933,
281bc17764,37,Ours (ESDF),7.353523495377182e-09,0.0,0.17006711781024933,0.0
281bc17764,37,Ours (Semantic ESDF),7.353523495377182e-09,0.0,0.17006711781024933,0.0
281bc17764,38,SaferSplat,0.409313389132832,0.0,0.078339823782444,0.0
281bc17764,38,Ours (ESDF),0.409313389132832,0.0,0.07526110231876373,0.0
281bc17764,38,Ours (Semantic ESDF),0.409313389132832,0.0,0.07526110231876373,0.0
281bc17764,39,SaferSplat,0.2337682377420124,0.0,0.09974561750888825,0.0
281bc17764,39,Ours (ESDF),0.2337682377420124,0.0,0.13007328033447266,0.0
281bc17764,39,Ours (Semantic ESDF),0.2337682377420124,0.0,0.13007328033447266,0.0
281bc17764,40,SaferSplat,0.5336182438494397,1.0,-0.0034149444848299015,0.025294287216979145
281bc17764,40,Ours (ESDF),0.5336182438494397,1.0,-0.004547047168016433,0.02324843203031824
281bc17764,40,Ours (Semantic ESDF),0.5336182438494397,1.0,-0.004547047168016433,0.02324843203031824
281bc17764,41,SaferSplat,1.0201831264281143,0.0,0.029422727674245835,0.0
281bc17764,41,Ours (ESDF),1.0201831264281143,0.0,0.05140101283788681,0.0
281bc17764,41,Ours (Semantic ESDF),1.0201831264281143,0.0,0.05140101283788681,0.0
281bc17764,42,SaferSplat,0.45722506471291857,0.0,0.007379946559667588,0.0
281bc17764,42,Ours (ESDF),0.45722506471291857,0.0,0.029181906282901765,0.0
281bc17764,42,Ours (Semantic ESDF),0.45722506471291857,0.0,0.029181906282901765,0.0
281bc17764,43,SaferSplat,0.33196279109269217,0.0,0.1443622124195099,0.0
281bc17764,43,Ours (ESDF),0.33196279109269217,0.0,0.15068693578243256,0.0
281bc17764,43,Ours (Semantic ESDF),0.33196279109269217,0.0,0.15068693578243256,0.0
281bc17764,44,SaferSplat,0.11212625943956646,0.0,0.21365536868572235,0.0
281bc17764,44,Ours (ESDF),0.11212625943956646,0.0,0.20702654242515564,0.0
281bc17764,44,Ours (Semantic ESDF),0.11212625943956646,0.0,0.20702654242515564,0.0
281bc17764,45,SaferSplat,0.04548074687027319,0.0,0.27088275671005246,0.0
281bc17764,45,Ours (ESDF),0.04548074687027319,0.0,0.26995733499526975,0.0
281bc17764,45,Ours (Semantic ESDF),0.04548074687027319,0.0,0.26995733499526975,0.0
281bc17764,46,SaferSplat,0.15698688187983215,0.0,0.2416594934463501,0.0
281bc17764,46,Ours (ESDF),0.15698688187983215,0.0,0.2458415937423706,0.0
281bc17764,46,Ours (Semantic ESDF),0.15698688187983215,0.0,0.2458415937423706,0.0
281bc17764,47,SaferSplat,2.363625832206209e-08,0.0,0.19425991296768189,
281bc17764,47,Ours (ESDF),2.363625832206209e-08,0.0,0.19405387461185455,0.0
281bc17764,47,Ours (Semantic ESDF),2.363625832206209e-08,0.0,0.19405387461185455,0.0
281bc17764,48,SaferSplat,0.1510473437806443,0.0,0.3746693444252014,0.0
281bc17764,48,Ours (ESDF),0.1510473437806443,0.0,0.31710115194320676,0.0
281bc17764,48,Ours (Semantic ESDF),0.1510473437806443,0.0,0.31710115194320676,0.0
281bc17764,49,SaferSplat,0.10544910236003252,0.0,0.043108650743961335,0.0
281bc17764,49,Ours (ESDF),0.10544910236003252,0.0,0.053748191595077516,0.0
281bc17764,49,Ours (Semantic ESDF),0.10544910236003252,0.0,0.053748191595077516,0.0
281bc17764,50,SaferSplat,0.13431587932712744,0.0,0.19502265870571137,0.0
281bc17764,50,Ours (ESDF),0.13431587932712744,0.0,0.1929047566652298,0.0
281bc17764,50,Ours (Semantic ESDF),0.13431587932712744,0.0,0.1929047566652298,0.0
281bc17764,51,SaferSplat,1.0130211609517898,1.0,-0.02948711396427825,0.21427406590193307
281bc17764,51,Ours (ESDF),1.0130211609517898,1.0,-0.029872933854931033,0.1846254399186771
281bc17764,51,Ours (Semantic ESDF),1.0130211609517898,1.0,-0.029872933854931033,0.1846254399186771
281bc17764,52,SaferSplat,0.2432543524327658,0.0,0.013275125324726106,0.0
281bc17764,52,Ours (ESDF),0.2432543524327658,0.0,0.043089808225631715,0.0
281bc17764,52,Ours (Semantic ESDF),0.2432543524327658,0.0,0.043089808225631715,0.0
281bc17764,53,SaferSplat,0.513357830482912,0.0,0.025425994098186494,0.0
281bc17764,53,Ours (ESDF),0.513357830482912,0.0,0.004716311842203141,0.0
281bc17764,53,Ours (Semantic ESDF),0.513357830482912,0.0,0.004716311842203141,0.0
281bc17764,54,SaferSplat,0.029761924759138785,0.0,0.28878522038459775,0.0
281bc17764,54,Ours (ESDF),0.029761924759138785,0.0,0.28878522038459775,0.0
281bc17764,54,Ours (Semantic ESDF),0.029761924759138785,0.0,0.28878522038459775,0.0
281bc17764,55,SaferSplat,8.141563103716758e-08,0.0,0.32744640231132505,
281bc17764,55,Ours (ESDF),8.141563103716758e-08,0.0,0.32727399587631223,0.0
281bc17764,55,Ours (Semantic ESDF),8.141563103716758e-08,0.0,0.32727399587631223,0.0
281bc17764,56,SaferSplat,0.38850749573780075,0.0,0.06779219329357147,0.0
281bc17764,56,Ours (ESDF),0.38850749573780075,0.0,0.0628139016032219,0.0
281bc17764,56,Ours (Semantic ESDF),0.38850749573780075,0.0,0.0628139016032219,0.0
281bc17764,57,SaferSplat,0.013542877144721075,0.0,0.20137933015823364,0.0
281bc17764,57,Ours (ESDF),0.013542877144721075,0.0,0.1966947329044342,0.0
281bc17764,57,Ours (Semantic ESDF),0.013542877144721075,0.0,0.1966947329044342,0.0
281bc17764,58,SaferSplat,0.021660328629983825,0.0,0.15417836725711823,0.0
281bc17764,58,Ours (ESDF),0.021660328629983825,0.0,0.16380103051662445,0.0
281bc17764,58,Ours (Semantic ESDF),0.021660328629983825,0.0,0.16380103051662445,0.0
281bc17764,59,SaferSplat,3.0642817755883576e-08,0.0,0.3712314677238464,
281bc17764,59,Ours (ESDF),3.0642817755883576e-08,0.0,0.37116640925407407,0.0
281bc17764,59,Ours (Semantic ESDF),3.0642817755883576e-08,0.0,0.37116640925407407,0.0
281bc17764,60,SaferSplat,0.17482844227713457,0.0,0.10403704762458801,0.0
281bc17764,60,Ours (ESDF),0.17482844227713457,0.0,0.1307399582862854,0.0
281bc17764,60,Ours (Semantic ESDF),0.17482844227713457,0.0,0.1307399582862854,0.0
281bc17764,61,SaferSplat,7.145691422504757e-08,0.0,0.41157242774963376,
281bc17764,61,Ours (ESDF),7.145691422504757e-08,0.0,0.41120523333549497,0.0
281bc17764,61,Ours (Semantic ESDF),7.145691422504757e-08,0.0,0.41120523333549497,0.0
281bc17764,62,SaferSplat,0.09274673930708893,0.0,0.3240208041667938,0.0
281bc17764,62,Ours (ESDF),0.09274673930708893,0.0,0.3002393853664398,0.0
281bc17764,62,Ours (Semantic ESDF),0.09274673930708893,0.0,0.3002393853664398,0.0
281bc17764,63,SaferSplat,0.4572680342974774,0.0,0.03327661871910095,0.0
281bc17764,63,Ours (ESDF),0.4572680342974774,0.0,0.011783232241868974,0.0
281bc17764,63,Ours (Semantic ESDF),0.4572680342974774,0.0,0.03201453506946564,0.0
281bc17764,64,SaferSplat,0.12153436920225884,0.0,0.13728487610816956,0.0
281bc17764,64,Ours (ESDF),0.12153436920225884,0.0,0.13383853554725647,0.0
281bc17764,64,Ours (Semantic ESDF),0.12153436920225884,0.0,0.13383853554725647,0.0
281bc17764,65,SaferSplat,0.37887811616723227,1.0,-0.022814608383923768,0.06733011245335939
281bc17764,65,Ours (ESDF),0.37887811616723227,0.0,0.15254150450229645,0.0
281bc17764,65,Ours (Semantic ESDF),0.37887811616723227,0.0,0.15254706263542175,0.0
281bc17764,66,SaferSplat,0.5805182152883833,0.0,0.021333416253328324,0.0
281bc17764,66,Ours (ESDF),0.5805182152883833,1.0,-0.023708848487585782,0.04331643585093627
281bc17764,66,Ours (Semantic ESDF),0.5805182152883833,0.0,0.01985499754548073,0.0
281bc17764,67,SaferSplat,0.11876058276710404,0.0,0.11252403378486633,0.0
281bc17764,67,Ours (ESDF),0.11876058276710404,0.0,0.0880105060338974,0.0
281bc17764,67,Ours (Semantic ESDF),0.11876058276710404,0.0,0.0880105060338974,0.0
281bc17764,68,SaferSplat,0.38276110819311426,0.0,0.10858076930046082,0.0
281bc17764,68,Ours (ESDF),0.38276110819311426,0.0,0.10637721538543701,0.0
281bc17764,68,Ours (Semantic ESDF),0.38276110819311426,0.0,0.10637721538543701,0.0
281bc17764,69,SaferSplat,0.05339326108843398,0.0,0.06158950299024582,0.0
281bc17764,69,Ours (ESDF),0.05339326108843398,0.0,0.10903218507766724,0.0
281bc17764,69,Ours (Semantic ESDF),0.05339326108843398,0.0,0.10903218507766724,0.0
281bc17764,70,SaferSplat,0.16661497212185095,0.0,0.3148185324668884,0.0
281bc17764,70,Ours (ESDF),0.16661497212185095,0.0,0.31202995896339414,0.0
281bc17764,70,Ours (Semantic ESDF),0.16661497212185095,0.0,0.31202995896339414,0.0
281bc17764,71,SaferSplat,0.15464338544799294,0.0,0.11967969059944153,0.0
281bc17764,71,Ours (ESDF),0.15464338544799294,0.0,0.06327681362628937,0.0
281bc17764,71,Ours (Semantic ESDF),0.15464338544799294,0.0,0.06327681362628937,0.0
281bc17764,72,SaferSplat,4.237985535571816e-08,0.0,0.32811170935630796,
281bc17764,72,Ours (ESDF),4.237985535571816e-08,0.0,0.32811170935630796,0.0
281bc17764,72,Ours (Semantic ESDF),4.237985535571816e-08,0.0,0.32811170935630796,0.0
281bc17764,73,SaferSplat,0.14150953805255204,0.0,0.06249149262905121,0.0
281bc17764,73,Ours (ESDF),0.14150953805255204,0.0,0.06635312110185623,0.0
281bc17764,73,Ours (Semantic ESDF),0.14150953805255204,0.0,0.06635312110185623,0.0
281bc17764,74,SaferSplat,0.18511132341747177,0.0,0.3117093753814697,0.0
281bc17764,74,Ours (ESDF),0.18511132341747177,0.0,0.3152019393444061,0.0
281bc17764,74,Ours (Semantic ESDF),0.18511132341747177,0.0,0.3152019393444061,0.0
281bc17764,75,SaferSplat,0.2135855878345663,1.0,-0.0011340293288230885,0.016416680922543284
281bc17764,75,Ours (ESDF),0.2135855878345663,1.0,-0.003108932375907897,0.03729774756171886
281bc17764,75,Ours (Semantic ESDF),0.2135855878345663,1.0,-0.003108932375907897,0.03729774756171886
281bc17764,76,SaferSplat,0.0041731624646508675,0.0,0.3781783294677734,0.0
281bc17764,76,Ours (ESDF),0.0041731624646508675,0.0,0.37955811738967893,0.0
281bc17764,76,Ours (Semantic ESDF),0.0041731624646508675,0.0,0.37955811738967893,0.0
281bc17764,77,SaferSplat,0.01237321449121687,0.0,0.17296511054039002,0.0
281bc17764,77,Ours (ESDF),0.01237321449121687,0.0,0.1646626603603363,0.0
281bc17764,77,Ours (Semantic ESDF),0.01237321449121687,0.0,0.1646626603603363,0.0
281bc17764,78,SaferSplat,2.788215958493266e-08,0.0,0.2811571669578552,
281bc17764,78,Ours (ESDF),2.788215958493266e-08,0.0,0.2808888268470764,0.0
281bc17764,78,Ours (Semantic ESDF),2.788215958493266e-08,0.0,0.2808888268470764,0.0
281bc17764,79,SaferSplat,0.17064235050790877,0.0,0.05936756104230881,0.0
281bc17764,79,Ours (ESDF),0.17064235050790877,0.0,0.07724166035652161,0.0
281bc17764,79,Ours (Semantic ESDF),0.17064235050790877,0.0,0.07724166035652161,0.0
281bc17764,80,SaferSplat,0.2569494890525614,0.0,0.029899818152189256,0.0
281bc17764,80,Ours (ESDF),0.2569494890525614,0.0,0.054083840250968934,0.0
281bc17764,80,Ours (Semantic ESDF),0.2569494890525614,0.0,0.054083840250968934,0.0
281bc17764,81,SaferSplat,2.6765293487547866e-08,0.0,0.22564584136009216,
281bc17764,81,Ours (ESDF),2.6765293487547866e-08,0.0,0.2252967667579651,0.0
281bc17764,81,Ours (Semantic ESDF),2.6765293487547866e-08,0.0,0.2252967667579651,0.0
281bc17764,82,SaferSplat,0.38723666742161933,0.0,0.025545061826705934,0.0
281bc17764,82,Ours (ESDF),0.38723666742161933,1.0,-0.006265324279665946,0.1261696078823447
281bc17764,82,Ours (Semantic ESDF),0.38723666742161933,1.0,-0.015200448893010615,0.18449896691585563
281bc17764,83,SaferSplat,0.6426197334326111,0.0,0.1424119335412979,0.0
281bc17764,83,Ours (ESDF),0.6426197334326111,0.0,0.10473479449748993,0.0
281bc17764,83,Ours (Semantic ESDF),0.6426197334326111,0.0,0.10473479449748993,0.0
281bc17764,84,SaferSplat,0.17017418433153322,0.0,0.3254131686687469,0.0
281bc17764,84,Ours (ESDF),0.17017418433153322,0.0,0.3254131686687469,0.0
281bc17764,84,Ours (Semantic ESDF),0.17017418433153322,0.0,0.3254131686687469,0.0
281bc17764,85,SaferSplat,0.1027142214164979,0.0,0.10794930279254913,0.0
281bc17764,85,Ours (ESDF),0.1027142214164979,0.0,0.1133660089969635,0.0
281bc17764,85,Ours (Semantic ESDF),0.1027142214164979,0.0,0.1133660089969635,0.0
281bc17764,86,SaferSplat,0.008020957263640814,0.0,0.17613913238048554,0.0
281bc17764,86,Ours (ESDF),0.008020957263640814,0.0,0.17047922432422638,0.0
281bc17764,86,Ours (Semantic ESDF),0.008020957263640814,0.0,0.17047922432422638,0.0
281bc17764,87,SaferSplat,0.4603576879933138,0.0,0.0005251795798540126,0.0
281bc17764,87,Ours (ESDF),0.4603576879933138,0.0,0.007877868860960008,0.0
281bc17764,87,Ours (Semantic ESDF),0.4603576879933138,0.0,0.02978655442595482,0.0
281bc17764,88,SaferSplat,0.12806039300447508,0.0,0.06785448014736176,0.0
281bc17764,88,Ours (ESDF),0.12806039300447508,0.0,0.055624270141124726,0.0
281bc17764,88,Ours (Semantic ESDF),0.12806039300447508,0.0,0.055624270141124726,0.0
281bc17764,89,SaferSplat,6.397942252387776e-08,0.0,0.2295897912979126,
281bc17764,89,Ours (ESDF),6.397942252387776e-08,0.0,0.22931960344314575,0.0
281bc17764,89,Ours (Semantic ESDF),6.397942252387776e-08,0.0,0.22931960344314575,0.0
281bc17764,90,SaferSplat,0.13464784808311372,0.0,0.15976879119873047,0.0
281bc17764,90,Ours (ESDF),0.13464784808311372,0.0,0.11787216484546661,0.0
281bc17764,90,Ours (Semantic ESDF),0.13464784808311372,0.0,0.11787216484546661,0.0
281bc17764,91,SaferSplat,0.28127028423110917,0.0,0.0560787108540535,0.0
281bc17764,91,Ours (ESDF),0.28127028423110917,0.0,0.08246389150619507,0.0
281bc17764,91,Ours (Semantic ESDF),0.28127028423110917,0.0,0.08246389150619507,0.0
281bc17764,92,SaferSplat,0.07221339046434185,0.0,0.09512083351612091,0.0
281bc17764,92,Ours (ESDF),0.07221339046434185,0.0,0.09724034488201141,0.0
281bc17764,92,Ours (Semantic ESDF),0.07221339046434185,0.0,0.09724034488201141,0.0
281bc17764,93,SaferSplat,0.025486999970430652,0.0,0.2068272989988327,0.0
281bc17764,93,Ours (ESDF),0.025486999970430652,0.0,0.20706156015396118,0.0
281bc17764,93,Ours (Semantic ESDF),0.025486999970430652,0.0,0.20706156015396118,0.0
281bc17764,94,SaferSplat,4.25287511319489e-08,0.0,0.17739717781543732,
281bc17764,94,Ours (ESDF),4.25287511319489e-08,0.0,0.17731861889362335,0.0
281bc17764,94,Ours (Semantic ESDF),4.25287511319489e-08,0.0,0.17731861889362335,0.0
281bc17764,95,SaferSplat,0.16396004367916608,0.0,0.0928400319814682,0.0
281bc17764,95,Ours (ESDF),0.16396004367916608,0.0,0.08138930916786194,0.0
281bc17764,95,Ours (Semantic ESDF),0.16396004367916608,0.0,0.08138930916786194,0.0
281bc17764,96,SaferSplat,1.0216189977340437,1.0,-0.02905733368359506,0.09251048306135187
281bc17764,96,Ours (ESDF),1.0216189977340437,1.0,-0.02933777388650924,0.08473765505491988
281bc17764,96,Ours (Semantic ESDF),1.0216189977340437,1.0,-0.02933777388650924,0.08473765505491988
281bc17764,97,SaferSplat,0.13341657419111927,0.0,0.13847245395183563,0.0
281bc17764,97,Ours (ESDF),0.13341657419111927,0.0,0.11512397348880768,0.0
281bc17764,97,Ours (Semantic ESDF),0.13341657419111927,0.0,0.11512397348880768,0.0
281bc17764,98,SaferSplat,0.4283685379341954,0.0,0.07753300040960312,0.0
281bc17764,98,Ours (ESDF),0.4283685379341954,0.0,0.11991821348667145,0.0
281bc17764,98,Ours (Semantic ESDF),0.4283685379341954,0.0,0.11780837297439575,0.0
281bc17764,99,SaferSplat,0.2844811294046656,0.0,0.03505446881055832,0.0
281bc17764,99,Ours (ESDF),0.2844811294046656,0.0,0.03335650384426117,0.0
281bc17764,99,Ours (Semantic ESDF),0.2844811294046656,0.0,0.033355430960655214,0.0
281bc17764,100,SaferSplat,0.09118496043442924,0.0,0.10155040144920349,0.0
281bc17764,100,Ours (ESDF),0.09118496043442924,0.0,0.10794009387493134,0.0
281bc17764,100,Ours (Semantic ESDF),0.09118496043442924,0.0,0.10794009387493134,0.0
281bc17764,101,SaferSplat,7.995344932096972e-08,0.0,0.17348942279815674,
281bc17764,101,Ours (ESDF),7.995344932096972e-08,0.0,0.17348942279815674,0.0
281bc17764,101,Ours (Semantic ESDF),7.995344932096972e-08,0.0,0.17348942279815674,0.0
281bc17764,102,SaferSplat,0.11374722645949199,0.0,0.07691899061203003,0.0
281bc17764,102,Ours (ESDF),0.11374722645949199,0.0,0.0570659276843071,0.0
281bc17764,102,Ours (Semantic ESDF),0.11374722645949199,0.0,0.0570659276843071,0.0
281bc17764,103,SaferSplat,0.16361284896783154,0.0,0.005637520253658296,0.0
281bc17764,103,Ours (ESDF),0.16361284896783154,0.0,0.021183436065912248,0.0
281bc17764,103,Ours (Semantic ESDF),0.16361284896783154,0.0,0.021183436065912248,0.0
